Origin_Label,Destination_Label,Product_Code,Year_label,XGB_Forecast
Belgium,Thailand,2106,2023,1.4567627
Belgium,Thailand,3304,2023,5.889204
Belgium,Thailand,6109,2023,4.1960826
Belgium,Thailand,8517,2023,14.782677
Belgium,Thailand,9404,2023,0.66629696
Belgium,Togo,2106,2023,1.1896731
Belgium,Togo,3304,2023,1.7488165
Belgium,Togo,8517,2023,7.294112
Belgium,Togo,9404,2023,0.4524683
Belgium,Trinidad and Tobago,2106,2023,1.431908
Belgium,Trinidad and Tobago,3304,2023,1.104167
Belgium,Trinidad and Tobago,6109,2023,2.4943995
Belgium,Trinidad and Tobago,8517,2023,6.3911457
Belgium,Tunisia,2106,2023,1.4539375
Belgium,Tunisia,3304,2023,7.5436826
Belgium,Tunisia,6109,2023,2.6893215
Belgium,Tunisia,8517,2023,29.593046
Belgium,Tunisia,9404,2023,0.67936003
Belgium,Turkiye,2106,2023,1.4539375
Belgium,Turkiye,3304,2023,5.981494
Belgium,Turkiye,6109,2023,5.9711576
Belgium,Turkiye,8517,2023,64.08268
Belgium,Turkiye,9404,2023,46.045555
Belgium,Uganda,2106,2023,1.2239704
Belgium,Uganda,3304,2023,1.4569131
Belgium,Uganda,6109,2023,2.4915743
Belgium,Uganda,8517,2023,8.6890545
Belgium,Uganda,9404,2023,11.921517
Belgium,Ukraine,2106,2023,1.3471634
Belgium,Ukraine,3304,2023,1.6463072
Belgium,Ukraine,6109,2023,5.9741
Belgium,Ukraine,8517,2023,25.771334
Belgium,Ukraine,9404,2023,0.7249839
Belgium,United Arab Emirates,2106,2023,1.3060354
Belgium,United Arab Emirates,3304,2023,3.9029942
Belgium,United Arab Emirates,6109,2023,2.1969533
Belgium,United Arab Emirates,8517,2023,12.843233
Belgium,United Arab Emirates,9404,2023,0.78595895
Belgium,United Kingdom,2106,2023,1.1896731
Belgium,United Kingdom,3304,2023,2.4175875
Belgium,United Kingdom,6109,2023,3.3900728
Belgium,United Kingdom,8517,2023,10.05197
Belgium,United Kingdom,9404,2023,12.413727
Belgium,United States of America,2106,2023,1.2245637
Belgium,United States of America,3304,2023,1.3874671
Belgium,United States of America,6109,2023,4.076307
Belgium,United States of America,8517,2023,8.984555
Belgium,United States of America,9404,2023,0.82338494
Belgium,Uruguay,2106,2023,1.450974
Belgium,Uruguay,3304,2023,1.783556
Belgium,Uruguay,6109,2023,4.0156293
Belgium,Uruguay,8517,2023,9.5387945
Belgium,Uruguay,9404,2023,12.632858
Belgium,Uzbekistan,2106,2023,1.1359955
Belgium,Uzbekistan,3304,2023,3.3728426
Belgium,Uzbekistan,6109,2023,3.6091337
Belgium,Uzbekistan,8517,2023,11.544757
Belgium,Viet Nam,2106,2023,1.0290344
Belgium,Viet Nam,3304,2023,3.089132
Belgium,Viet Nam,6109,2023,4.994403
Belgium,Viet Nam,8517,2023,25.878347
Belgium,Viet Nam,9404,2023,0.6695728
Belgium,Yemen,2106,2023,1.1896731
Belgium,Zambia,2106,2023,1.3999281
Belgium,Zambia,3304,2023,1.4112236
Belgium,Zambia,6109,2023,2.1333811
Belgium,Zambia,8517,2023,30.136889
Belgium,Zimbabwe,2106,2023,1.4539375
Belgium,Zimbabwe,3304,2023,2.9923673
Belgium,Zimbabwe,6109,2023,3.2422523
Belgium,Zimbabwe,8517,2023,26.319021
Belgium,Zimbabwe,9404,2023,0.860436
Belize,Algeria,8517,2023,31.375595
Belize,Angola,9404,2023,12.527898
Belize,Antigua and Barbuda,2106,2023,1.2036936
Belize,Antigua and Barbuda,8517,2023,11.321566
Belize,Australia,2106,2023,1.219071
Belize,Australia,3304,2023,1.5065731
Belize,Australia,6109,2023,2.2134998
Belize,Australia,8517,2023,6.995156
Belize,Austria,3304,2023,1.1927593
Belize,Austria,6109,2023,5.4732385
Belize,Austria,8517,2023,11.1615925
Belize,Bahrain,3304,2023,4.645744
Belize,Bahrain,6109,2023,2.6806083
Belize,Bahrain,8517,2023,13.411548
Belize,Barbados,2106,2023,1.0092663
Belize,Barbados,3304,2023,1.6690316
Belize,Barbados,8517,2023,14.203934
Belize,Belgium,8517,2023,9.756338
Belize,Bosnia and Herzegovina,6109,2023,3.3445134
Belize,Burundi,8517,2023,26.150019
Belize,Cayman Islands,2106,2023,1.2036936
Belize,Chile,8517,2023,26.290539
Belize,Chile,9404,2023,12.543717
Belize,China,8517,2023,6.4714584
Belize,"China, Hong Kong SAR",8517,2023,6.3911457
Belize,Costa Rica,2106,2023,1.9856474
Belize,Costa Rica,3304,2023,2.4316082
Belize,Costa Rica,8517,2023,9.340464
Belize,Costa Rica,9404,2023,0.9385163
Belize,Czechia,3304,2023,3.0122983
Belize,Czechia,6109,2023,6.6490536
Belize,Czechia,8517,2023,25.915825
Belize,Dominican Republic,9404,2023,1.0189166
Belize,Ecuador,8517,2023,7.2468753
Belize,Egypt,2106,2023,1.5084703
Belize,Egypt,8517,2023,8.859406
Belize,El Salvador,8517,2023,25.792465
Belize,Fiji,2106,2023,2.088636
Belize,Finland,6109,2023,5.141597
Belize,France,2106,2023,1.1053236
Belize,France,6109,2023,4.079132
Belize,France,8517,2023,27.914886
Belize,Georgia,2106,2023,2.0596554
Belize,Georgia,3304,2023,1.5906607
Belize,Georgia,8517,2023,8.859406
Belize,Georgia,9404,2023,0.8690601
Belize,Germany,3304,2023,1.4948117
Belize,Germany,6109,2023,5.470085
Belize,Germany,8517,2023,11.937525
Belize,Germany,9404,2023,12.495507
Belize,Ghana,9404,2023,0.8517248
Belize,Greece,8517,2023,13.544635
Belize,Grenada,2106,2023,1.1053236
Belize,Grenada,6109,2023,2.6041176
Belize,Grenada,8517,2023,11.510918
Belize,Guatemala,2106,2023,5.830072
Belize,Guatemala,6109,2023,2.105831
Belize,Guatemala,8517,2023,9.071927
Belize,Guatemala,9404,2023,0.839356
Belize,Guyana,2106,2023,1.2245637
Belize,Guyana,8517,2023,7.609589
Belize,Guyana,9404,2023,12.512034
Belize,Honduras,6109,2023,6.101412
Belize,Honduras,8517,2023,25.915825
Belize,Hungary,8517,2023,11.758633
Belize,Iceland,6109,2023,3.6091337
Belize,Ireland,6109,2023,6.1756516
Belize,Ireland,8517,2023,6.5527043
Belize,Israel,6109,2023,2.7766001
Belize,Israel,8517,2023,7.919601
Belize,Jamaica,2106,2023,1.2505244
Belize,Jamaica,6109,2023,2.0427382
Belize,Jamaica,8517,2023,9.633339
Belize,Jamaica,9404,2023,10.770022
Belize,Japan,8517,2023,8.877234
Belize,"Korea, Republic of",8517,2023,13.123387
Belize,Lao People's Dem. Rep.,8517,2023,10.286554
Belize,Luxembourg,6109,2023,3.2600827
Belize,Luxembourg,8517,2023,12.055128
Belize,Malta,3304,2023,2.877569
Belize,Mauritania,8517,2023,13.123387
Belize,Mauritius,8517,2023,10.405483
Belize,"Moldova, Republic of",3304,2023,2.5289047
Belize,Montenegro,6109,2023,3.3048685
Belize,Myanmar,2106,2023,7.024946
Belize,Myanmar,8517,2023,38.92695
Belize,Nepal,3304,2023,2.4954314
Belize,Netherlands (Kingdom of the),8517,2023,6.4714584
Belize,New Zealand,3304,2023,2.4204128
Belize,Nigeria,8517,2023,6.5018263
Belize,North Macedonia,6109,2023,3.3048685
Belize,Norway,6109,2023,5.4954753
Belize,Pakistan,8517,2023,10.6032505
Belize,Panama,2106,2023,1.9481308
Belize,Panama,3304,2023,1.6106997
Belize,Panama,8517,2023,5.9029837
Belize,Peru,9404,2023,0.85454994
Belize,Poland,6109,2023,4.1781983
Belize,Portugal,8517,2023,6.3911457
Belize,Russian Federation,8517,2023,17.4271
Belize,Saint Lucia,8517,2023,6.20423
Belize,Saint Vincent and the Grenadines,8517,2023,6.026144
Belize,Saudi Arabia,6109,2023,5.1958504
Belize,Serbia,6109,2023,4.1781983
Belize,Singapore,8517,2023,9.91953
Belize,Slovakia,6109,2023,4.349296
Belize,Spain,3304,2023,3.70844
Belize,Spain,6109,2023,6.3953424
Belize,Spain,8517,2023,21.376995
Belize,Sri Lanka,8517,2023,10.547255
Belize,Suriname,8517,2023,6.866828
Belize,Sweden,6109,2023,2.6921468
Belize,Sweden,8517,2023,13.116266
Belize,"Switzerland, Liechtenstein",6109,2023,5.372315
Belize,"Switzerland, Liechtenstein",8517,2023,26.620436
Belize,Thailand,8517,2023,10.301372
Belize,Trinidad and Tobago,2106,2023,1.2107008
Belize,Trinidad and Tobago,6109,2023,2.0497649
Belize,Trinidad and Tobago,8517,2023,6.1772184
Belize,Tunisia,8517,2023,13.629382
Belize,Turkiye,8517,2023,65.50793
Belize,Ukraine,8517,2023,6.9305067
Belize,United Kingdom,6109,2023,3.1634512
Belize,United Kingdom,9404,2023,0.72102934
Belize,United States of America,2106,2023,2.2627714
Belize,United States of America,3304,2023,6.1088057
Belize,United States of America,6109,2023,6.1756516
Belize,United States of America,8517,2023,26.878235
Belize,Uruguay,8517,2023,12.598507
Belize,Zambia,2106,2023,1.1896731
Benin,Algeria,2106,2023,2.59022
Benin,Angola,3304,2023,1.5037479
Benin,Armenia,6109,2023,2.9022524
Benin,Australia,3304,2023,5.3992047
Benin,Austria,3304,2023,2.4167995
Benin,Austria,6109,2023,7.6207447
Benin,Austria,8517,2023,13.45198
Benin,Belgium,2106,2023,3.7576365
Benin,Belgium,3304,2023,2.5951686
Benin,Belgium,8517,2023,9.87687
Benin,Burkina Faso,2106,2023,1.219071
Benin,Burkina Faso,3304,2023,1.2609202
Benin,Burkina Faso,8517,2023,6.5018263
Benin,Burkina Faso,9404,2023,0.82615703
Benin,Burundi,3304,2023,1.7881482
Benin,Burundi,8517,2023,9.54447
Benin,Burundi,9404,2023,0.85610074
Benin,Cameroon,8517,2023,6.026144
Benin,Cameroon,9404,2023,0.9913669
Benin,China,8517,2023,6.09294
Benin,"China, Hong Kong SAR",8517,2023,12.110497
Benin,Comoros,8517,2023,24.248846
Benin,"Congo, Dem. Rep. of the",3304,2023,1.8930281
Benin,Cote d'Ivoire,2106,2023,5.9926896
Benin,Cote d'Ivoire,3304,2023,1.1045033
Benin,Cote d'Ivoire,6109,2023,2.7030149
Benin,Cote d'Ivoire,8517,2023,15.515824
Benin,Cote d'Ivoire,9404,2023,0.69575256
Benin,Czechia,2106,2023,28.085964
Benin,Czechia,8517,2023,13.889047
Benin,Eswatini,2106,2023,3.375586
Benin,Eswatini,8517,2023,7.725385
Benin,Ethiopia,9404,2023,12.512034
Benin,Finland,3304,2023,2.615882
Benin,Finland,8517,2023,6.9914694
Benin,France,2106,2023,2.1357443
Benin,France,3304,2023,2.228247
Benin,France,6109,2023,3.825372
Benin,France,8517,2023,11.529333
Benin,France,9404,2023,0.85454994
Benin,French Polynesia,8517,2023,30.993
Benin,Gambia,8517,2023,33.4058
Benin,Ghana,2106,2023,1.2211453
Benin,Ghana,8517,2023,7.109127
Benin,Ghana,9404,2023,0.48968038
Benin,India,6109,2023,3.3900728
Benin,India,8517,2023,6.842858
Benin,Ireland,3304,2023,3.617647
Benin,Ireland,6109,2023,3.1363552
Benin,Ireland,8517,2023,9.579768
Benin,Israel,8517,2023,18.108261
Benin,Italy,3304,2023,1.608658
Benin,Italy,8517,2023,11.603559
Benin,Kazakhstan,8517,2023,9.54447
Benin,Kenya,3304,2023,3.5281475
Benin,Kenya,8517,2023,37.386757
Benin,Kuwait,2106,2023,1.4539375
Benin,Kuwait,3304,2023,1.5905218
Benin,Luxembourg,8517,2023,7.0109754
Benin,Madagascar,8517,2023,9.54447
Benin,Madagascar,9404,2023,12.495507
Benin,Mali,2106,2023,1.1670147
Benin,Mali,3304,2023,1.2723159
Benin,Mali,8517,2023,7.090868
Benin,Mali,9404,2023,0.792389
Benin,Morocco,3304,2023,1.2166952
Benin,Mozambique,8517,2023,30.848978
Benin,Netherlands (Kingdom of the),3304,2023,2.6714833
Benin,Netherlands (Kingdom of the),8517,2023,8.088096
Benin,Nicaragua,8517,2023,7.0288143
Benin,Niger,2106,2023,1.3319961
Benin,Niger,3304,2023,1.2497247
Benin,Niger,6109,2023,3.2020516
Benin,Niger,8517,2023,7.012287
Benin,Niger,9404,2023,0.80051893
Benin,Nigeria,2106,2023,1.2245637
Benin,Nigeria,3304,2023,1.6058328
Benin,Nigeria,8517,2023,6.5018263
Benin,Norway,6109,2023,9.848847
Benin,Romania,8517,2023,7.182762
Benin,Russian Federation,6109,2023,2.8489962
Benin,Russian Federation,8517,2023,10.303114
Benin,Rwanda,3304,2023,1.1392983
Benin,Rwanda,8517,2023,48.5041
Benin,Saudi Arabia,6109,2023,3.160626
Benin,Senegal,2106,2023,1.3846952
Benin,Senegal,3304,2023,1.085503
Benin,Senegal,6109,2023,3.1541402
Benin,Senegal,8517,2023,9.561029
Benin,Spain,8517,2023,11.797126
Benin,"Switzerland, Liechtenstein",2106,2023,1.4649016
Benin,"Switzerland, Liechtenstein",3304,2023,1.7573406
Benin,"Tanzania, United Republic of",9404,2023,0.88062817
Benin,Togo,3304,2023,1.1787387
Benin,Togo,8517,2023,6.20423
Benin,Uganda,2106,2023,2.5270212
Benin,Uganda,6109,2023,2.6257796
Benin,United Arab Emirates,3304,2023,1.235588
Benin,United Arab Emirates,6109,2023,3.5548027
Benin,United Arab Emirates,8517,2023,6.446785
Benin,United Kingdom,3304,2023,2.5758543
Benin,United Kingdom,8517,2023,13.744553
Benin,United States of America,3304,2023,1.9545754
Benin,United States of America,8517,2023,26.422531
Benin,United States of America,9404,2023,0.45617843
Bermuda,Algeria,8517,2023,43.228886
Bermuda,Australia,8517,2023,13.705379
Bermuda,Austria,6109,2023,3.6611369
Bermuda,Austria,8517,2023,15.5176115
Bermuda,Bahamas,2106,2023,1.2008685
Bermuda,Bahamas,8517,2023,36.899696
Bermuda,Bahamas,9404,2023,2.6060636
Bermuda,Bahrain,8517,2023,30.848978
Bermuda,Barbados,2106,2023,2.4443734
Bermuda,Barbados,3304,2023,3.3525329
Bermuda,Barbados,8517,2023,27.899067
Bermuda,Belgium,3304,2023,3.3525329
Bermuda,Belgium,8517,2023,25.849865
Bermuda,Botswana,8517,2023,90.17979
Bermuda,Cayman Islands,8517,2023,13.881116
Bermuda,Chile,6109,2023,2.6257796
Bermuda,China,2106,2023,1.5084703
Bermuda,China,9404,2023,2.5540602
Bermuda,Croatia,6109,2023,4.114263
Bermuda,Czechia,8517,2023,27.14033
Bermuda,Denmark,8517,2023,10.707801
Bermuda,Dominican Republic,6109,2023,8.693612
Bermuda,Ecuador,8517,2023,24.736094
Bermuda,Finland,8517,2023,6.261233
Bermuda,France,3304,2023,1.5501485
Bermuda,France,6109,2023,5.769242
Bermuda,France,8517,2023,25.915825
Bermuda,France,9404,2023,12.019825
Bermuda,Germany,8517,2023,23.967503
Bermuda,Greece,8517,2023,11.632954
Bermuda,Guatemala,8517,2023,26.150019
Bermuda,Guyana,8517,2023,13.162453
Bermuda,India,8517,2023,39.697
Bermuda,Ireland,2106,2023,2.576169
Bermuda,Ireland,3304,2023,5.1290045
Bermuda,Ireland,6109,2023,4.584719
Bermuda,Ireland,8517,2023,26.567022
Bermuda,Israel,8517,2023,26.024231
Bermuda,Italy,6109,2023,2.0455635
Bermuda,Italy,8517,2023,59.462807
Bermuda,Jamaica,2106,2023,1.4539375
Bermuda,Jamaica,3304,2023,3.5281475
Bermuda,Jamaica,8517,2023,10.474901
Bermuda,Jamaica,9404,2023,0.48060903
Bermuda,Kenya,8517,2023,46.422638
Bermuda,"Korea, Republic of",8517,2023,6.251458
Bermuda,Kuwait,6109,2023,2.6695416
Bermuda,Lebanon,6109,2023,4.337562
Bermuda,Nepal,6109,2023,3.3900728
Bermuda,Netherlands (Kingdom of the),2106,2023,2.5695896
Bermuda,Netherlands (Kingdom of the),6109,2023,4.6224265
Bermuda,Netherlands (Kingdom of the),8517,2023,14.828863
Bermuda,New Zealand,8517,2023,23.018333
Bermuda,Nicaragua,8517,2023,27.741913
Bermuda,Norway,8517,2023,25.968012
Bermuda,Paraguay,9404,2023,0.8517248
Bermuda,Philippines,3304,2023,2.4175875
Bermuda,Philippines,6109,2023,2.6695416
Bermuda,Philippines,8517,2023,122.33178
Bermuda,Poland,6109,2023,5.3563976
Bermuda,Poland,8517,2023,10.75315
Bermuda,Portugal,3304,2023,2.5580835
Bermuda,Portugal,6109,2023,5.6999693
Bermuda,Portugal,8517,2023,16.928234
Bermuda,Russian Federation,6109,2023,2.511828
Bermuda,Saint Lucia,2106,2023,1.1593477
Bermuda,Saint Vincent and the Grenadines,9404,2023,0.85454994
Bermuda,Saudi Arabia,6109,2023,2.8474238
Bermuda,Saudi Arabia,8517,2023,24.085245
Bermuda,Singapore,3304,2023,2.4204128
Bermuda,Singapore,8517,2023,13.84286
Bermuda,Spain,6109,2023,9.748115
Bermuda,Spain,8517,2023,11.493267
Bermuda,Sri Lanka,6109,2023,3.3900728
Bermuda,Sri Lanka,8517,2023,26.415203
Bermuda,Suriname,8517,2023,7.725385
Bermuda,Sweden,3304,2023,1.2166952
Bermuda,Sweden,6109,2023,2.6921468
Bermuda,Sweden,8517,2023,13.956874
Bermuda,"Switzerland, Liechtenstein",2106,2023,1.5173136
Bermuda,"Switzerland, Liechtenstein",3304,2023,3.90822
Bermuda,"Switzerland, Liechtenstein",8517,2023,15.296665
Bermuda,"Tanzania, United Republic of",6109,2023,19.226324
Bermuda,"Tanzania, United Republic of",8517,2023,9.637102
Bermuda,Thailand,6109,2023,3.204877
Bermuda,Trinidad and Tobago,8517,2023,11.587694
Bermuda,United Arab Emirates,6109,2023,2.5405757
Bermuda,United Kingdom,6109,2023,2.6695416
Bermuda,United Kingdom,8517,2023,24.918736
Bermuda,United Kingdom,9404,2023,0.75938493
Bermuda,United States of America,3304,2023,11.869223
Bermuda,United States of America,6109,2023,6.674317
Bermuda,United States of America,8517,2023,26.422531
Bermuda,United States of America,9404,2023,0.78232044
Bhutan,Austria,8517,2023,33.86252
Bhutan,Belgium,2106,2023,11.798719
Bhutan,Belgium,9404,2023,12.269712
Bhutan,Brazil,8517,2023,7.0288143
Bhutan,Chile,8517,2023,7.4274316
Bhutan,China,6109,2023,4.452433
Bhutan,China,8517,2023,6.300379
Bhutan,China,9404,2023,11.049121
Bhutan,"China, Hong Kong SAR",2106,2023,1.1136938
Bhutan,"China, Hong Kong SAR",3304,2023,1.6947372
Bhutan,"China, Hong Kong SAR",8517,2023,13.2122555
Bhutan,Croatia,2106,2023,11.656464
Bhutan,Czechia,2106,2023,59.211136
Bhutan,France,2106,2023,1.4567627
Bhutan,France,3304,2023,1.601586
Bhutan,France,8517,2023,7.757668
Bhutan,Ghana,9404,2023,0.87591654
Bhutan,India,2106,2023,1.2245637
Bhutan,India,8517,2023,9.166773
Bhutan,Indonesia,8517,2023,7.1711807
Bhutan,Italy,8517,2023,14.05663
Bhutan,"Korea, Republic of",2106,2023,12.15614
Bhutan,"Korea, Republic of",8517,2023,10.839786
Bhutan,Kuwait,2106,2023,1.5001
Bhutan,Kuwait,3304,2023,2.7808485
Bhutan,Kuwait,6109,2023,3.5080018
Bhutan,Malaysia,8517,2023,26.776993
Bhutan,Mozambique,8517,2023,6.776061
Bhutan,Namibia,8517,2023,9.54447
Bhutan,Nepal,2106,2023,1.3905007
Bhutan,Nepal,8517,2023,10.076405
Bhutan,Netherlands (Kingdom of the),2106,2023,3.3643906
Bhutan,Netherlands (Kingdom of the),6109,2023,3.3900728
Bhutan,New Zealand,8517,2023,15.342852
Bhutan,Niger,8517,2023,6.776061
Bhutan,Nigeria,2106,2023,1.3905007
Bhutan,Oman,6109,2023,2.4736624
Bhutan,Paraguay,8517,2023,17.242954
Bhutan,Peru,6109,2023,2.0497649
Bhutan,Peru,8517,2023,26.150019
Bhutan,Rwanda,8517,2023,25.926996
Bhutan,Sierra Leone,9404,2023,0.8517248
Bhutan,Singapore,2106,2023,4.3884125
Bhutan,Singapore,8517,2023,27.094145
Bhutan,Singapore,9404,2023,0.8896813
Bhutan,Spain,6109,2023,2.6723669
Bhutan,Sri Lanka,8517,2023,17.314373
Bhutan,Thailand,2106,2023,1.1593477
Bhutan,United Arab Emirates,2106,2023,13.339701
Bhutan,United Arab Emirates,6109,2023,2.628605
Bhutan,United States of America,2106,2023,5.141471
Bhutan,United States of America,8517,2023,11.371784
Bolivia (Plurinational State of),Argentina,6109,2023,6.2397213
Bolivia (Plurinational State of),Argentina,8517,2023,41.850124
Bolivia (Plurinational State of),Australia,2106,2023,1.2997317
Bolivia (Plurinational State of),Australia,6109,2023,2.0975668
Bolivia (Plurinational State of),Australia,8517,2023,11.1615925
Bolivia (Plurinational State of),Australia,9404,2023,9.808548
Bolivia (Plurinational State of),Austria,2106,2023,1.5199615
Bolivia (Plurinational State of),Austria,6109,2023,7.9834566
Bolivia (Plurinational State of),Austria,8517,2023,10.143605
Bolivia (Plurinational State of),Austria,9404,2023,0.7065281
Bolivia (Plurinational State of),Azerbaijan,8517,2023,27.761496
Bolivia (Plurinational State of),Belgium,2106,2023,5.3527503
Bolivia (Plurinational State of),Belgium,3304,2023,2.9028113
Bolivia (Plurinational State of),Belgium,8517,2023,25.461992
Bolivia (Plurinational State of),Belgium,9404,2023,1.9410837
Bolivia (Plurinational State of),Belize,8517,2023,6.2292213
Bolivia (Plurinational State of),Brazil,6109,2023,1.9701827
Bolivia (Plurinational State of),Chile,2106,2023,1.4621694
Bolivia (Plurinational State of),Chile,3304,2023,6.2957697
Bolivia (Plurinational State of),Chile,6109,2023,4.1781983
Bolivia (Plurinational State of),Chile,8517,2023,37.269154
Bolivia (Plurinational State of),Chile,9404,2023,0.55004996
Bolivia (Plurinational State of),China,2106,2023,1.0394716
Bolivia (Plurinational State of),China,6109,2023,3.6091337
Bolivia (Plurinational State of),China,8517,2023,8.756451
Bolivia (Plurinational State of),China,9404,2023,12.287167
Bolivia (Plurinational State of),"China, Hong Kong SAR",8517,2023,6.3911457
Bolivia (Plurinational State of),Colombia,2106,2023,1.2234594
Bolivia (Plurinational State of),Colombia,8517,2023,26.290539
Bolivia (Plurinational State of),Costa Rica,2106,2023,1.2737156
Bolivia (Plurinational State of),Costa Rica,8517,2023,10.487752
Bolivia (Plurinational State of),Costa Rica,9404,2023,0.69751185
Bolivia (Plurinational State of),Cote d'Ivoire,2106,2023,1.3963153
Bolivia (Plurinational State of),Croatia,8517,2023,10.830129
Bolivia (Plurinational State of),Czechia,3304,2023,3.7168102
Bolivia (Plurinational State of),Czechia,8517,2023,27.022726
Bolivia (Plurinational State of),Denmark,6109,2023,5.91966
Bolivia (Plurinational State of),Denmark,8517,2023,5.9029837
Bolivia (Plurinational State of),Denmark,9404,2023,12.287167
Bolivia (Plurinational State of),Dominican Republic,2106,2023,12.229953
Bolivia (Plurinational State of),Ecuador,8517,2023,6.026144
Bolivia (Plurinational State of),Egypt,8517,2023,6.5018263
Bolivia (Plurinational State of),El Salvador,2106,2023,1.5084703
Bolivia (Plurinational State of),El Salvador,8517,2023,14.05663
Bolivia (Plurinational State of),Finland,8517,2023,8.983058
Bolivia (Plurinational State of),Finland,9404,2023,13.009496
Bolivia (Plurinational State of),France,2106,2023,2.8151314
Bolivia (Plurinational State of),France,3304,2023,1.4867116
Bolivia (Plurinational State of),France,6109,2023,3.2422523
Bolivia (Plurinational State of),France,8517,2023,10.424357
Bolivia (Plurinational State of),France,9404,2023,10.511327
Bolivia (Plurinational State of),French Polynesia,2106,2023,1.491894
Bolivia (Plurinational State of),Germany,3304,2023,1.6804556
Bolivia (Plurinational State of),Germany,6109,2023,5.849554
Bolivia (Plurinational State of),Germany,8517,2023,39.869972
Bolivia (Plurinational State of),Germany,9404,2023,12.512034
Bolivia (Plurinational State of),Ghana,8517,2023,25.660452
Bolivia (Plurinational State of),Guatemala,8517,2023,26.290539
Bolivia (Plurinational State of),Guatemala,9404,2023,0.8690601
Bolivia (Plurinational State of),Honduras,8517,2023,15.161502
Bolivia (Plurinational State of),Honduras,9404,2023,0.74031705
Bolivia (Plurinational State of),Hungary,8517,2023,6.776061
Bolivia (Plurinational State of),Iceland,6109,2023,7.2114267
Bolivia (Plurinational State of),Iceland,9404,2023,0.74031705
Bolivia (Plurinational State of),India,6109,2023,3.0115254
Bolivia (Plurinational State of),India,8517,2023,8.859406
Bolivia (Plurinational State of),Indonesia,2106,2023,2.5993686
Bolivia (Plurinational State of),Indonesia,6109,2023,5.5472674
Bolivia (Plurinational State of),Indonesia,8517,2023,9.772158
Bolivia (Plurinational State of),Ireland,2106,2023,1.1053236
Bolivia (Plurinational State of),Ireland,6109,2023,3.5080018
Bolivia (Plurinational State of),Ireland,8517,2023,10.315732
Bolivia (Plurinational State of),Israel,8517,2023,9.858822
Bolivia (Plurinational State of),Italy,2106,2023,1.4141185
Bolivia (Plurinational State of),Italy,8517,2023,15.919695
Bolivia (Plurinational State of),Japan,6109,2023,15.073636
Bolivia (Plurinational State of),Japan,8517,2023,6.3911457
Bolivia (Plurinational State of),Japan,9404,2023,7.884619
Bolivia (Plurinational State of),Jordan,2106,2023,1.1593477
Bolivia (Plurinational State of),Kazakhstan,9404,2023,12.731166
Bolivia (Plurinational State of),Kenya,8517,2023,9.772158
Bolivia (Plurinational State of),"Korea, Republic of",3304,2023,1.1815639
Bolivia (Plurinational State of),"Korea, Republic of",8517,2023,8.110572
Bolivia (Plurinational State of),"Korea, Republic of",9404,2023,12.731166
Bolivia (Plurinational State of),Kuwait,2106,2023,4.376953
Bolivia (Plurinational State of),Kuwait,6109,2023,4.076307
Bolivia (Plurinational State of),Kuwait,8517,2023,32.375744
Bolivia (Plurinational State of),Lebanon,2106,2023,1.1264461
Bolivia (Plurinational State of),Lebanon,6109,2023,3.2717788
Bolivia (Plurinational State of),Lebanon,9404,2023,11.716453
Bolivia (Plurinational State of),Luxembourg,6109,2023,2.6723669
Bolivia (Plurinational State of),Madagascar,2106,2023,1.1024984
Bolivia (Plurinational State of),Malaysia,2106,2023,1.1053236
Bolivia (Plurinational State of),Malaysia,8517,2023,26.511652
Bolivia (Plurinational State of),Morocco,2106,2023,1.1292713
Bolivia (Plurinational State of),Morocco,6109,2023,6.5768948
Bolivia (Plurinational State of),Morocco,8517,2023,7.0109754
Bolivia (Plurinational State of),Morocco,9404,2023,12.253849
Bolivia (Plurinational State of),Mozambique,9404,2023,0.8517248
Bolivia (Plurinational State of),Nepal,3304,2023,2.7808485
Bolivia (Plurinational State of),Netherlands (Kingdom of the),2106,2023,2.2075431
Bolivia (Plurinational State of),Netherlands (Kingdom of the),6109,2023,5.470085
Bolivia (Plurinational State of),Netherlands (Kingdom of the),8517,2023,6.850301
Bolivia (Plurinational State of),Netherlands (Kingdom of the),9404,2023,12.019825
Bolivia (Plurinational State of),New Zealand,2106,2023,1.943264
Bolivia (Plurinational State of),New Zealand,6109,2023,3.1066122
Bolivia (Plurinational State of),New Zealand,8517,2023,23.39066
Bolivia (Plurinational State of),New Zealand,9404,2023,0.8834533
Bolivia (Plurinational State of),Nigeria,8517,2023,7.827906
Bolivia (Plurinational State of),Norway,6109,2023,7.325899
Bolivia (Plurinational State of),Norway,8517,2023,7.0288143
Bolivia (Plurinational State of),Norway,9404,2023,12.731166
Bolivia (Plurinational State of),Oman,6109,2023,2.0525901
Bolivia (Plurinational State of),Pakistan,8517,2023,13.675569
Bolivia (Plurinational State of),Panama,2106,2023,1.1023598
Bolivia (Plurinational State of),Panama,8517,2023,9.437575
Bolivia (Plurinational State of),Paraguay,6109,2023,2.0906584
Bolivia (Plurinational State of),Paraguay,8517,2023,9.2526865
Bolivia (Plurinational State of),Paraguay,9404,2023,0.8517248
Bolivia (Plurinational State of),Peru,2106,2023,1.1053236
Bolivia (Plurinational State of),Peru,9404,2023,0.74031705
Bolivia (Plurinational State of),Philippines,8517,2023,9.119273
Bolivia (Plurinational State of),Poland,2106,2023,1.4539375
